sku,name,tax_class_name,price,SKU
6238,Pudełko Matrix EVA Spool Storage Case Large – pudełko na przypony,23,109.76,GBX004
6260,Koszyczek Matrix Open End Feeder – LARGE 45g,23,7.32,GFR008
6261,Koszyczek Matrix Open End Feeder – LARGE 60g,23,7.32,GFR009
6262,Koszyczek Matrix Open End Feeder – MEDIUM 20g,23,7.32,GFR003
6263,Koszyczek Matrix Open End Feeder – MEDIUM 30g,23,7.32,GFR004
6264,Koszyczek Matrix Open End Feeder – MEDIUM 40g,23,7.32,GFR005
6265,Koszyczek Matrix Open End Feeder – MEDIUM 60g,23,7.32,GFR006
6266,Koszyczek Matrix Open End Feeder – SMALL 15g,23,7.32,GFR001
6267,Koszyczek Matrix Open End Feeder – SMALL 25g,23,7.32,GFR002
6271,Koszyczek Matrix Bell Feeder – MEDIUM 30g,23,12.85,GFR173
6272,Koszyczek Matrix Bell Feeder – MEDIUM 40g,23,12.85,GFR174
6273,Koszyczek Matrix Bell Feeder – SMALL 17g,23,12.85,GFR171
6274,Koszyczek Matrix Bell Feeder – SMALL 24g,23,12.85,GFR172
6292,Koszyczek Matrix Horizon XD – MEDIUM 30g,23,12.85,GFR192
6293,Koszyczek Matrix Horizon XD – MEDIUM 40g,23,12.85,GFR193
6294,Koszyczek Matrix Horizon XD – MEDIUM 50g,23,12.85,GFR194
6295,Koszyczek Matrix Horizon XD – SMALL 20g,23,12.85,GFR189
6296,Koszyczek Matrix Horizon XD – SMALL 30g,23,12.85,GFR190
6297,Koszyczek Matrix Horizon XD – SMALL 40g,23,12.85,GFR191
6310,Ciężarek Matrix Bottle Bombs MK2 3szt – 12.5g 3 sztuki,23,12.6,GLD007
6311,Ciężarek Matrix Bottle Bombs MK2 3szt – 30g 3 sztuki,23,12.6,GLD009
6312,Ciężarek Matrix Bottle Bombs MK2 3szt – 40g 3 sztuki,23,12.6,GLD010
6313,Ciężarek Matrix Bottle Bombs MK2 3szt – 17.5g 3 sztuki,23,12.6,GLD008
6344,Pokrowiec Matrix ETHOS Pro 5 Rod Ruck Sleeve 1.85m,23,414.07,GLU070
6347,Torba Matrix ETHOS® Pro Tackle & Bait Bag,23,223.66,GLU073
6354,Pokrowiec usztywniany Matrix Pro 4 rod stiff Holdall 1.75m,23,379.92,GLU085
6365,Torba Lodówka Matrix Aquos Bait Cool Bag,23,128.05,GLU104
6380,Torba na siatkę Matrix Aquos PVC 2 Net Bag,23,126.34,GLU105
6389,Torba Lodówka + Zestaw EVA Matrix ETHOS® PRO EVA BAIT & COOL SYSTEM,23,234.8,GLU107
6400,Taca boczna Matrix Extending Side Tray inc inserts D25/30/36mm,23,414.07,GMB139
6404,Żyłka Horizon X Sinking Mono 300m – 0.16,23,30.89,GML021
6405,Żyłka Horizon X Sinking Mono 300m – 0.18,23,30.89,GML022
6406,Żyłka Horizon X Sinking Mono 300m – 0.20,23,30.89,GML023
6407,Żyłka Horizon X Sinking Mono 300m – 0.22,23,30.89,GML024
6408,Żyłka Horizon X Sinking Mono 300m – 0.24,23,30.89,GML025
6413,Żyłka strzałowa Matrix Horizon X Tapered Shock Leader 8lb x 5,23,30.89,GML026
6419,Kołowrotek Matrix Aquos Ultra 4000,23,246.75,GRL015
6430,Kołowrotek Matrix Horizon X 4000,23,435.37,GRL019
6440,Pokrowiec usztywniany Matrix Pro 2 rod stiff Holdall 1.75m,23,262.93,GLU087
6441,Siedzisko obrotowe Matrix Swivel seat inc base,23,503.66,GMB117
6451,Koszyczek Mikado do nęcenia – 49x57mm,23,4.88,AMKZ-05-01-B
6452,Koszyczek Mikado do nęcenia – 49x69mm,23,4.88,AMKZ-05-02-B
6454,Kołowrotek Tubertini TB TODA 6500 Ryobi Match,23,486.99,99073XX
6457,Kołowrotek Tubertini TB VENUM Z 4500 Ryobi,23,434.96,99651XX
6461,Szpula zapasowa Tubertini VENUM Z 4500 Ryobi,23,105.69,99981XX
6464,Szpula zapasowa Tubertini TODA 6500 MATCH Ryobi,23,79.67,99958XX                  
6555,Żyłka Browning CENEX FEEDER 150m – 0.14,23,17.89,2226014
6556,Żyłka Browning CENEX FEEDER 150m – 0.16,23,17.89,2226016
6557,Żyłka Browning CENEX FEEDER 150m – 0.18,23,17.89,2226018
6558,Żyłka Browning CENEX FEEDER 150m – 0.20,23,17.89,2226020
6559,Żyłka Browning CENEX FEEDER 150m – 0.22,23,17.89,2226022
6560,Żyłka Browning CENEX FEEDER 150m – 0.24,23,17.89,2226024
6561,Żyłka Browning CENEX FEEDER 150m – 0.26,23,17.89,2226026
6562,Żyłka Browning CENEX FEEDER 150m – 0.28,23,17.89,2226028
6585,Żyłka Browning CENEX CLASSIC 50m / 100m – 0.07,23,16.22,2238007
6586,Żyłka Browning CENEX CLASSIC 50m / 100m – 0.08,23,16.22,2238008
6587,Żyłka Browning CENEX CLASSIC 50m / 100m – 0.10,23,16.22,2238010
6588,Żyłka Browning CENEX CLASSIC 50m / 100m – 0.12,23,16.22,2238012
6589,Żyłka Browning CENEX CLASSIC 50m / 100m – 0.14,23,16.22,2238014
6590,Żyłka Browning CENEX CLASSIC 50m / 100m – 0.16,23,16.22,2238016
6595,Żyłka Browning CENEX METHOD FEEDER 150m – 0.20,23,23.33,2241020
6596,Żyłka Browning CENEX METHOD FEEDER 150m – 0.22,23,23.33,2241022
6597,Żyłka Browning CENEX METHOD FEEDER 150m – 0.24,23,23.33,2241024
6598,Żyłka Browning CENEX METHOD FEEDER 150m – 0.26,23,23.33,2241026
6683,Plecionka Mikado Nihonto FINE BRAID 4X 15m zielona – 0.06,23,5.04,Z21G-006
6684,Plecionka Mikado Nihonto FINE BRAID 4X 15m zielona – 0.08,23,5.04,Z21G-008
6685,Plecionka Mikado Nihonto FINE BRAID 4X 15m zielona – 0.10,23,5.04,Z21G-010
6686,Plecionka Mikado Nihonto FINE BRAID 4X 15m zielona – 0.12,23,5.04,Z21G-012
6687,Plecionka Mikado Nihonto FINE BRAID 4X 15m zielona – 0.14,23,5.04,Z21G-014
6688,Plecionka Mikado Nihonto FINE BRAID 4X 15m zielona – 0.16,23,5.04,Z21G-016
6693,Plecionka Mikado Nihonto OCTA BRAID 8X 150m czarna – 0.08,23,37.32,Z24B-008
6694,Plecionka Mikado Nihonto OCTA BRAID 8X 150m czarna – 0.10,23,37.32,Z24B-010
6695,Plecionka Mikado Nihonto OCTA BRAID 8X 150m czarna – 0.12,23,37.32,Z24B-012
6701,Plecionka Mikado Nihonto OCTA BRAID 8X 150m fluo żółta – 0.08,23,37.32,Z24F-008
6702,Plecionka Mikado Nihonto OCTA BRAID 8X 150m fluo żółta – 0.10,23,37.32,Z24F-010
6703,Plecionka Mikado Nihonto OCTA BRAID 8X 150m fluo żółta – 0.12,23,37.32,Z24F-012
6707,Plecionka Mikado Nihonto OCTA BRAID 8X 150m fluo pomarańczowa – 0.08,23,37.32,Z24O-008
6708,Plecionka Mikado Nihonto OCTA BRAID 8X 150m fluo pomarańczowa – 0.10,23,37.32,Z24O-010
6709,Plecionka Mikado Nihonto OCTA BRAID 8X 150m fluo pomarańczowa – 0.12,23,37.32,Z24O-012
6714,Żyłka Mikado METHOD FEEDER 150m – 0.18,23,11.79,ZMF-018
6715,Żyłka Mikado METHOD FEEDER 150m – 0.20,23,11.79,ZMF-020
6716,Żyłka Mikado METHOD FEEDER 150m – 0.22,23,11.79,ZMF-022
6717,Żyłka Mikado METHOD FEEDER 150m – 0.24,23,11.79,ZMF-024
6718,Żyłka Mikado METHOD FEEDER 150m – 0.26,23,11.79,ZMF-026
6719,Żyłka Mikado METHOD FEEDER 150m – 0.28,23,11.79,ZMF-028
6720,Żyłka Mikado METHOD FEEDER 150m – 0.30,23,11.79,ZMF-030
6724,Żyłka Mikado Nihonto FEEDER 150m – 0.14,23,10.41,ZNF-014
6725,Żyłka Mikado Nihonto FEEDER 150m – 0.16,23,10.41,ZNF-016
6726,Żyłka Mikado Nihonto FEEDER 150m – 0.18,23,10.41,ZNF-018
6727,Żyłka Mikado Nihonto FEEDER 150m – 0.20,23,10.41,ZNF-020
6728,Żyłka Mikado Nihonto FEEDER 150m – 0.22,23,10.41,ZNF-022
6729,Żyłka Mikado Nihonto FEEDER 150m – 0.24,23,10.41,ZNF-024
6730,Żyłka Mikado Nihonto FEEDER 150m – 0.26,23,10.41,ZNF-026
6731,Żyłka Mikado Nihonto FEEDER 150m – 0.28,23,10.41,ZNF-028
6734,Wędka Sensas BLACK ARROW 200 3.30m 10-40g,23,203.25,11388
6741,Wędka Sensas BLACK ARROW 200 3.60m 10-60g,23,233.33,SS-BLAR330
6745,Wędka Sensas BLACK ARROW 200 3.90m 20-70g,23,262.6,SS-BLAR390
6854,Atraktor Sensas Gardonix 300g,23,13.82,661
6875,Zanęta Sensas GARDONS 1kg,23,15.45,761
6926,Koszyczek MatchPRO kwadratowy z dnem – 25,23,3.09,901005
6927,Koszyczek MatchPRO kwadratowy z dnem – 15,23,3.09,901003
6928,Koszyczek MatchPRO kwadratowy z dnem – 20,23,3.09,901004
6929,Koszyczek MatchPRO kwadratowy z dnem – 30,23,3.09,901006
6930,Koszyczek MatchPRO kwadratowy z dnem – 40,23,3.09,901007
6932,Koszyczek MatchPRO kwadratowy z dnem – 60,23,3.09,901009
6934,Koszyczek MatchPRO kwadratowy z dnem – 80,23,3.09,901011
6935,Koszyczek MatchPRO kwadratowy z dnem – 100,23,3.09,901013
6936,Koszyczek MatchPRO kwadratowy z dnem – 120,23,3.09,901015
6937,Koszyczek MatchPRO kwadratowy z dnem – 150,23,3.09,901017
6943,Kosa podwójna MatchPRO,23,20.33,920151
6971,Kosz Sensas Panier D36 Nanoflex 3400 black,23,2357.72,25555
6974,Zanęta Seria 500 Imprezywędkarskie.pl Leszcz,23,12.11,FS-IWLESCZ
6979,Zanęta Seria 500 Imprezywędkarskie.pl Płoć,23,12.11,FS-IWPLOC
6983,Zanęta Seria 500 Imprezywędkarskie.pl Karp Lin Karaś,23,12.11,FS-IWKARP
6986,Kosz Sensas Panier D36 Nanoflex 3400 white,23,2357.72,28527
6990,Zanęta Seria 500 Imprezywedkarskie.pl Feeder,23,12.11,FS-IWFEED
7031,Koszyczek Drennan Gripmesh Feeder – LARGE 30g,23,6.99,TFGM003/1
7032,Koszyczek Drennan Gripmesh Feeder – MEDIUM 25g,23,6.99,TFGM002/1
7033,Koszyczek Drennan Gripmesh Feeder – MINI 15g,23,6.99,TFGM000/1
7034,Koszyczek Drennan Gripmesh Feeder – SMALL 20g,23,6.99,TFGM001/1
7045,Haczyki Drennan Wide Gape Specialist 10szt – 10,23,6.1,HEWGSM010
7046,Haczyki Drennan Wide Gape Specialist 10szt – 12,23,6.1,HEWGSM012
7047,Haczyki Drennan Wide Gape Specialist 10szt – 14,23,6.1,HEWGSM014
7048,Haczyki Drennan Wide Gape Specialist 10szt – 16,23,6.1,HEWGSM016
7049,Haczyki Drennan Wide Gape Specialist 10szt – 18,23,6.1,HEWGSM018
7050,Haczyki Drennan Wide Gape Specialist 10szt – 6,23,6.1,HEWGSM006
7051,Haczyki Drennan Wide Gape Specialist 10szt – 8,23,6.1,HEWGSM008
7053,Haczyki Drennan Specimen 10szt – 10,23,6.1,HESP010
7054,Haczyki Drennan Specimen 10szt – 12,23,6.1,HESP012
7055,Haczyki Drennan Specimen 10szt – 14,23,6.1,HESP014
7056,Haczyki Drennan Specimen 10szt – 16,23,6.1,HESP016
7057,Haczyki Drennan Specimen 10szt – 18,23,6.1,HESP018
7058,Haczyki Drennan Specimen 10szt – 6,23,6.1,HESP006
7059,Haczyki Drennan Specimen 10szt – 8,23,6.1,HESP008
7065,Haczyki Drennan Power Hair Riggers – 14,23,6.59,HEPHR014
7066,Haczyki Drennan Power Hair Riggers – 16,23,6.59,HEPHR016
7067,Haczyki Drennan Power Hair Riggers – 18,23,6.59,HEPHR018
7118,Wędka Sportex Xclusive Feeder NT Light 3.30m cw 30-80g,23,674.8,SX-XCLNT330LT
7137,Wędka Sportex Xclusive Feeder NT Medium Light 3.90m cw 60-120g,23,804.88,SX-XCLNT390MDL
7653,Koszyczek Preston Bait Up – Large (50x70mm) – 30g,23,10.08,PBUF/L30
7654,Koszyczek Preston Bait Up – Medium (45x55mm) – 40g,23,10.08,PBUF/M40
7655,Koszyczek Preston Bait Up – Small (35x45mm) – 20g,23,10.08,PBUF/S20
7656,Koszyczek Preston Bait Up – Small (35x45mm) – 40g,23,10.08,PBUF/S40
7662,Koszyczek Preston Wire Bait Up – 28g (45x60mm),23,11.95,P0050118
7663,Koszyczek Preston Wire Bait Up – 45g (50x70mm),23,12.85,P0050119
7668,Koszyczek Preston Distance Cage Feeder – Large 40g,23,9.43,P0050020
7669,Koszyczek Preston Distance Cage Feeder – Large 55g,23,9.43,P0050021
7670,Koszyczek Preston Distance Cage Feeder – Large 70g,23,9.43,P0050022
7671,Koszyczek Preston Distance Cage Feeder – Medium 25g,23,9.43,P0050016
7672,Koszyczek Preston Distance Cage Feeder – Medium 40g,23,9.43,P0050017
7673,Koszyczek Preston Distance Cage Feeder – Medium 55g,23,9.43,P0050018
7674,Koszyczek Preston Distance Cage Feeder – Medium 70g,23,9.43,P0050019
7675,Koszyczek Preston Distance Cage Feeder – Micro 25g,23,9.43,P0050011
7676,Koszyczek Preston Distance Cage Feeder – Micro 40g,23,9.43,P0050012
7677,Koszyczek Preston Distance Cage Feeder – Small 25g,23,9.43,P0050013
7678,Koszyczek Preston Distance Cage Feeder – Small 40g,23,9.43,P0050014
7679,Koszyczek Preston Distance Cage Feeder – Small 55g,23,9.43,P0050015
7681,Koszyczek Preston Absolute Open Window Feeder Solid – Large 45g,23,9.43,P0050030
7682,Koszyczek Preston Absolute Open Window Feeder Solid – Large 60g,23,10.24,P0050031
7683,Koszyczek Preston Absolute Open Window Feeder Solid – Large 75g,23,11.14,P0050054
7684,Koszyczek Preston Absolute Open Window Feeder Solid – Medium 30g,23,9.43,P0050053
7685,Koszyczek Preston Absolute Open Window Feeder Solid – Medium 45g,23,9.43,P0050028
7686,Koszyczek Preston Absolute Open Window Feeder Solid – Medium 60g,23,10.24,P0050029
7687,Koszyczek Preston Absolute Open Window Feeder Solid – Small 20g,23,9.43,P0050029N
7688,Koszyczek Preston Absolute Open Window Feeder Solid – Small 30g,23,9.43,P0050025
7689,Koszyczek Preston Absolute Open Window Feeder Solid – Small 45g,23,9.43,P0050026
7690,Koszyczek Preston Absolute Open Window Feeder Solid – Small 60g,23,10.24,P0050027
7691,Koszyczek Preston Absolute Open Window Feeder Solid – XL 45g,23,11.95,P0050112
7692,Koszyczek Preston Absolute Open Window Feeder Solid – XL 60g,23,11.95,P0050113
7693,Koszyczek Preston Absolute Open Window Feeder Solid – Large 30g,23,9.43,P0050124
8340,Zanęta Sensas BLACK LAKE 1kg,23,15.45,26112
8654,Kosz Matrix S36 Superbox Black,23,2134.15,GMB145
8671,Kosz Matrix S36 Superbox Lime,23,2134.15,GMB134
8672,Kosz Matrix S25 Superbox Black,23,1408.54,GMB147
8681,Matrix Swivel Protector Beads – stoper silikonowy – LARGE,23,9.43,GAC378
8687,Wypychacz aluminiowy Mikado,23,3.98,AIX-8509
8691,System mocowania koszyka 5szt Mikado – S,23,3.25,AMA-A3603-S
8693,Stoper gumowy Trout Campione M / L / XL Mikado – L,23,2.44,ATC-S00-L
8696,Stoper gumowy podłużny M / L / XL Mikado – M,23,2.44,ATC-S01-M
8740,Podbierak Tubertini Testa Guadino EVA 50x40cm,23,40.65,57134XX                  
8743,Siatka Tubertini Nassa Match 4m,23,288.62,58046xx
8746,Tubertini Black Kit Rest x12,23,227.64,85202XX
8749,Podpórka Flat Feeder Rest Tubertini 50cm,23,48.78,85230XX                  
8752,Pudełko z sitkiem Tubertini Double Bait Box L,23,35.69,94017XX
8755,Kijki Tubertini do odmierzania dystansu,23,74.8,51128XX
8759,Kołowrotek Tubertini TB REMEDY 4500 Ryobi,23,498.37,99187XX
8764,Wędka Tubertini TB TBR LAKE FEEDER 10ft Medium 3.00m cw 40g,23,361.79,05767XX
8768,Wędka Tubertini TB TBR LAKE FEEDER 11ft Medium 3.30m cw 40g,23,380.49,05768XX
8769,Sztyca Tubertini Concept Handle 4m,23,398.37,57057XX                  
8774,Haczyki Tubertini serie 18 Bronzato – 14,23,16.26,4018014
8775,Haczyki Tubertini serie 18 Bronzato – 16,23,16.26,4018016
8776,Haczyki Tubertini serie 18 Bronzato – 18,23,16.26,4018018
8781,Pokrowiec Tubertini Ring Saver Match/Feeder,23,32.52,95046XX
8945,Matrix Collapsible Side Tray,23,435.37,GMB149
8950,Midi White Spomb Fox / Medium,23,60.98,DSM004
8953,Mini White Spomb Fox / Mini,23,51.22,DSM006
8955,Matrix Bucket Set / Wiadro 20l z miską i sitem,23,135.77,GBT020
8971,Koszyczek Matrix Standard Wire Cage Feeders – LARGE 30g,23,9.02,GFR205
8972,Koszyczek Matrix Standard Wire Cage Feeders – LARGE 45g,23,9.02,GFR206
8973,Koszyczek Matrix Standard Wire Cage Feeders – LARGE 60g,23,9.02,GFR207
8975,Koszyczek Matrix Standard Wire Cage Feeders – MEDIUM 30g,23,8.13,GFR203
8976,Koszyczek Matrix Standard Wire Cage Feeders – MEDIUM 40g,23,8.13,GFR204
8977,Koszyczek Matrix Standard Wire Cage Feeders – SMALL 20g,23,8.13,GFR199
8978,Koszyczek Matrix Standard Wire Cage Feeders – SMALL 30g,23,8.13,GFR200
8979,Koszyczek Matrix Standard Wire Cage Feeders – SMALL 40g,23,8.13,GFR201
8980,Koszyczek Matrix Standard Wire Cage Feeders – XL 30g,23,9.02,GFR208
8981,Koszyczek Matrix Standard Wire Cage Feeders – XL 45g,23,9.02,GFR209
8982,Koszyczek Matrix Standard Wire Cage Feeders – XL 60g,23,9.02,GFR210
8984,Kołowrotek Matrix Aquos Ultra 3000,23,226.26,GRL014
8985,Kołowrotek Matrix Horizon X 3000,23,400.41,GRL018
8986,Kołowrotek Matrix Horizon X 5000,23,468.7,GRL020
8992,Gotowe przypony Matrix SW Feeder Rig 1m – 12 – 0.165mm,23,14.47,MX-GRR034
8993,Gotowe przypony Matrix SW Feeder Rig 1m – 14 – 0.165mm,23,14.47,MX-GRR035
8994,Gotowe przypony Matrix SW Feeder Rig 1m – 16 – 0.145mm,23,14.47,GRR036
9001,Gotowe przypony Matrix SP Feeder Rig 1m – 12 – 0.145mm,23,14.47,MX-GRR040
9002,Gotowe przypony Matrix SP Feeder Rig 1m – 14 – 0.145mm,23,14.47,MX-GRR041
9003,Gotowe przypony Matrix SP Feeder Rig 1m – 16 – 0.125mm,23,14.47,MX-GRR042
9029,Matrix 3D-R Feeder Arm Long 83/130cm,23,146.83,GBA025
9103,Podajnik do pelletu Drennan Pellet Feeder – 30g,23,9.67,TFPF030
9104,Podajnik do pelletu Drennan Pellet Feeder – 35g,23,9.67,TFPF035
9105,Podajnik do pelletu Drennan Pellet Feeder – 40g,23,9.67,TFPF040
9107,Koszyczek do robaków Drennan Feederbomb – 15g,23,7.89,TFFBL015
9108,Koszyczek do robaków Drennan Feederbomb – 25g,23,7.89,TFFBL025
9109,Koszyczek do robaków Drennan Feederbomb – 35g,23,7.89,TFFBL035
9110,Koszyczek do robaków Drennan Feederbomb – 45g,23,7.89,TFFBL045
9116,Żyłka Team MatchPro Feeder 150m – 0.16,23,14.31,902300
9117,Żyłka Team MatchPro Feeder 150m – 0.18,23,14.31,902301
9118,Żyłka Team MatchPro Feeder 150m – 0.20,23,14.31,902302
9119,Żyłka Team MatchPro Feeder 150m – 0.23,23,14.31,902303
9122,Żyłka Team MatchPro Method Feeder 150m – 0.18,23,14.63,902350
9123,Żyłka Team MatchPro Method Feeder 150m – 0.20,23,14.63,902351
9124,Żyłka Team MatchPro Method Feeder 150m – 0.23,23,14.63,902352
9127,Żyłka Team MatchPro Method Feeder 150m – 0.25,23,14.63,902353
9131,Żyłka Team MatchPro M1 50m – 0.083,23,17.32,902002
9132,Żyłka Team MatchPro M1 50m – 0.097,23,17.32,902003
9133,Żyłka Team MatchPro M1 50m – 0.110,23,17.32,902004
9134,Żyłka Team MatchPro M1 50m – 0.124,23,17.32,902005
9135,Żyłka Team MatchPro M1 50m – 0.135,23,17.32,902006
9136,Żyłka Team MatchPro M1 50m – 0.154,23,17.32,902007
9139,Wędka VDE-Robinson Team Nano Core TX3 Method Feeder 3.00m 30g,23,272.36,11W-FM-T43
9142,Wędka VDE-Robinson Team Nano Core TX3 Method Feeder 3.30m 45g,23,337.4,11W-FM-T44
9143,Wędka VDE-Robinson Team Nano Core TX3 Method Feeder 3.60m 60g,23,402.44,11W-FM-T45
9145,Wędka Matrix Horizon XD Class Rod 4.0m 100g,23,852.85,GRD113
9149,Wędka Matrix Horizon XD Class Rod 4.3m 150g,23,929.67,GRD115
9478,Podbierak Tubertini Rubber Black 60x50cm,23,80.08,57147XX                  
9481,Stojak Tubertini z grzebieniem i tulipanami 8 wędek,23,382.11,85208XX
9488,Atomizer Tubertini 1l,23,32.52,83190XX                  
9491,Pojemnik Tubertini Organize Box Evo,23,113.82,86159XX                  
9502,Pojemnik Borsa Tecno Big,23,76.83,86061XX                  
9505,Pojemnik Borsa Tecno Medium,23,63.41,86062XX
9506,Pojemnik Borsa Tecno Small,23,52.85,86063XX
9507,Kołowrotek Tubertini TB REMEDY 6500 Ryobi,23,526.83,99188XX
9510,Kołowrotek Tubertini Redon 4000 Ryobi,23,382.11,99168XX                  
9936,Uniwersalna szczytówka węglowa 63cm Light (zielona) – 2.5mm,23,20.33,1ZS-FE-C02
9937,Uniwersalna szczytówka węglowa 63cm Light (zielona) – 2.6mm,23,20.33,1ZS-FE-C22
9938,Uniwersalna szczytówka węglowa 63cm Light (zielona) – 2.8mm,23,20.33,1ZS-FE-C42
9939,Uniwersalna szczytówka węglowa 63cm Light (zielona) – 3.0mm,23,20.33,1ZS-FE-C62
9940,Uniwersalna szczytówka węglowa 63cm Light (zielona) – 3.2mm,23,20.33,1ZS-FE-C72
9944,Uniwersalna szczytówka węglowa 63cm Medium/Light (żółta) – 2.5mm,23,20.33,1ZS-FE-C04
9945,Uniwersalna szczytówka węglowa 63cm Medium/Light (żółta) – 2.6mm,23,20.33,1ZS-FE-C24
9946,Uniwersalna szczytówka węglowa 63cm Medium/Light (żółta) – 2.8mm,23,20.33,1ZS-FE-C44
9947,Uniwersalna szczytówka węglowa 63cm Medium/Light (żółta) – 3.0mm,23,20.33,1ZS-FE-C64
9948,Uniwersalna szczytówka węglowa 63cm Medium/Light (żółta) – 3.2mm,23,20.33,1ZS-FE-C74
9950,Uniwersalna szczytówka węglowa 63cm Medium (pomarańczowa) – 2.5mm,23,20.33,1ZS-FE-C06
9951,Uniwersalna szczytówka węglowa 63cm Medium (pomarańczowa) – 2.6mm,23,20.33,1ZS-FE-C26
9952,Uniwersalna szczytówka węglowa 63cm Medium (pomarańczowa) – 2.8mm,23,20.33,1ZS-FE-C46
9953,Uniwersalna szczytówka węglowa 63cm Medium (pomarańczowa) – 3.0mm,23,20.33,1ZS-FE-C66
9954,Uniwersalna szczytówka węglowa 63cm Medium (pomarańczowa) – 3.2mm,23,20.33,1ZS-FE-C76
9957,Uniwersalna szczytówka węglowa 63cm Heavy (czerwona) – 2.5mm,23,20.33,1ZS-FE-C08
9958,Uniwersalna szczytówka węglowa 63cm Heavy (czerwona) – 2.6mm,23,20.33,1ZS-FE-C28
9959,Uniwersalna szczytówka węglowa 63cm Heavy (czerwona) – 2.8mm,23,20.33,1ZS-FE-C48
9960,Uniwersalna szczytówka węglowa 63cm Heavy (czerwona) – 3.0mm,23,20.33,1ZS-FE-C68
9961, Uniwersalna szczytówka węglowa 63cm Heavy (czerwona) – 3.2mm,23,20.33,1ZS-FE-C78
9963,Uniwersalna szczytówka szklana 60cm Light (zielona) – 2.5mm,23,13.82,1ZS-FE-G02
9964,Uniwersalna szczytówka szklana 60cm Light (zielona) – 2.6mm,23,13.82,1ZS-FE-G22
9965,Uniwersalna szczytówka szklana 60cm Light (zielona) – 2.8mm,23,13.82,1ZS-FE-G42
9966,Uniwersalna szczytówka szklana 60cm Light (zielona) – 3.0mm,23,13.82,1ZS-FE-G62
9967,Uniwersalna szczytówka szklana 60cm Light (zielona) – 3.2mm,23,13.82,1ZS-FE-G72
9969,Uniwersalna szczytówka szklana 60cm Medium/Light (żółta) – 2.5mm,23,13.82,1ZS-FE-G04
9970,Uniwersalna szczytówka szklana 60cm Medium/Light (żółta) – 2.6mm,23,13.82,1ZS-FE-G24
9971,Uniwersalna szczytówka szklana 60cm Medium/Light (żółta) – 2.8mm,23,13.82,1ZS-FE-G44
9972,Uniwersalna szczytówka szklana 60cm Medium/Light (żółta) – 3.0mm,23,13.82,1ZS-FE-G64
9973,Uniwersalna szczytówka szklana 60cm Medium/Light (żółta) – 3.2mm,23,13.82,1ZS-FE-G74
9975,Uniwersalna szczytówka szklana 60cm Medium (pomarańczowa) – 2.5mm,23,13.82,1ZS-FE-G06
9976,Uniwersalna szczytówka szklana 60cm Medium (pomarańczowa) – 2.6mm,23,13.82,1ZS-FE-G26
9977,Uniwersalna szczytówka szklana 60cm Medium (pomarańczowa) – 2.8mm,23,13.82,1ZS-FE-G46
9978,Uniwersalna szczytówka szklana 60cm Medium (pomarańczowa) – 3.0mm,23,13.82,1ZS-FE-G66
9979,Uniwersalna szczytówka szklana 60cm Medium (pomarańczowa) – 3.2mm,23,13.82,1ZS-FE-G76
9981,Uniwersalna szczytówka szklana 60cm Heavy (czerwona) – 2.5mm,23,13.82,1ZS-FE-G08
9982,Uniwersalna szczytówka szklana 60cm Heavy (czerwona) – 2.6mm,23,13.82,1ZS-FE-G28
9983,Uniwersalna szczytówka szklana 60cm Heavy (czerwona) – 2.8mm,23,13.82,1ZS-FE-G48
9984,Uniwersalna szczytówka szklana 60cm Heavy (czerwona) – 3.0mm,23,13.82,1ZS-FE-G68
9985,Uniwersalna szczytówka szklana 60cm Heavy (czerwona) – 3.2mm,23,13.82,1ZS-FE-G78
9991,Kołowrotek Robinson Method Gun FD 505,23,113.01,23P-MU-050
9995,Zanęta Feeder Bait 1kg - Płoć,8,9.26,FB-ZP
9998,Zanęta Feeder Bait 1kg - Jezioro,8,9.26,FB-ZJ
10001,Zanęta Feeder Bait 1kg - Leszcz,8,9.26,FB-ZL
10348,Uniwersalna szczytówka węglowa 51cm Heavy (czerwona) 2.35mm,23,20.33,WZA-05-012
10373,Podpórka Haldorado C1 Method Black,23,48.78,HD-C1METBLA
10380,Podpórka Haldorado C1 Method Blue,23,48.78,HD-C1METBLU
10390,Buzz Bar Feederowy Haldorado,23,43.9,HD-KT3502X
10578,Matrix 3D-R Feeder Arm Rigid 75cm,23,115.28,GBA026
10586,Matrix EVA Butt Rest Extending,23,93.9,GBA029
10591,3D-R Matrix Brolly Bracket Short,23,89.67,GBA030
10594,Small Multi Rest Smooth EVA 25cm,23,56.91,GBA035
10601,Large Multi Rest Smooth EVA 40cm,23,63.41,GBA036
10602,Small Multi Rest Ripple EVA 25cm,23,56.91,GBA037
10603,Large Multi Rest Ripple EVA 40cm,23,63.41,GBA038
10604,3D-R Matrix Side Tray Support Arm,23,106.75,GBA044
10607,Pudełko Matrix 1.1pt Grey/Lime Bait Box (0.5l),23,10.24,GBT013
